Movie Rank,Movie Name,Year of Release,IMDB Rating,Runtime,Genre,Rated
39,The Grand Budapest Hotel,2014,8.1,99,"
Adventure, Comedy, Crime            ",R
40,Harry Potter and the Deathly Hallows: Part 2,2011,8.1,130,"
Adventure, Family, Fantasy            ",PG-13
41,Mad Max: Fury Road,2015,8.1,120,"
Action, Adventure, Sci-Fi            ",R
42,Pirates of the Caribbean: The Curse of the Black Pearl,2003,8.1,143,"
Action, Adventure, Fantasy            ",PG-13
43,Stand by Me,1986,8.1,89,"
Adventure, Drama            ",R
44,Jaws,1975,8.1,124,"
Adventure, Thriller            ",PG
45,Ratatouille,2007,8.1,111,"
Animation, Adventure, Comedy            ",G
46,The Wizard of Oz,1939,8.1,102,"
Adventure, Family, Fantasy            ",PG
47,Into the Wild,2007,8.1,148,"
Adventure, Biography, Drama            ",R
48,"Monsters, Inc.",2001,8.1,92,"
Animation, Adventure, Comedy            ",G
49,How to Train Your Dragon,2010,8.1,98,"
Animation, Action, Adventure            ",PG
50,Barry Lyndon,1975,8.1,185,"
Adventure, Drama, War            ",PG
1,The Dark Knight,2008,9,152,"
Action, Crime, Drama            ",PG-13
2,Avengers: Endgame,2019,8.4,181,"
Action, Adventure, Drama            ",PG-13
3,The Dark Knight Rises,2012,8.4,164,"
Action, Drama            ",PG-13
4,Spider-Man: Into the Spider-Verse,2018,8.4,117,"
Animation, Action, Adventure            ",PG
5,Avengers: Infinity War,2018,8.4,149,"
Action, Adventure, Sci-Fi            ",PG-13
6,Spider-Man: No Way Home,2021,8.2,148,"
Action, Adventure, Fantasy            ",PG-13
7,Batman Begins,2005,8.2,140,"
Action, Crime, Drama            ",PG-13
8,Kill Bill: Vol. 1,2003,8.2,111,"
Action, Crime, Drama            ",R
9,V for Vendetta,2005,8.2,132,"
Action, Drama, Sci-Fi            ",R
10,Logan,2017,8.1,137,"
Action, Drama, Sci-Fi            ",R
11,The Iron Giant,1999,8.1,86,"
Animation, Action, Adventure            ",PG
12,Guardians of the Galaxy,2014,8,121,"
Action, Adventure, Comedy            ",PG-13
13,The Avengers,2012,8,143,"
Action, Adventure, Sci-Fi            ",PG-13
14,Deadpool,2016,8,108,"
Action, Adventure, Comedy            ",R
15,Zack Snyder's Justice League,2021,8,242,"
Action, Adventure, Fantasy            ",R
16,The Incredibles,2004,8,115,"
Animation, Action, Adventure            ",PG
17,Kill Bill: Vol. 2,2004,8,137,"
Action, Crime, Thriller            ",R
18,Thor: Ragnarok,2017,7.9,130,"
Action, Adventure, Comedy            ",PG-13
19,Iron Man,2008,7.9,126,"
Action, Adventure, Sci-Fi            ",PG-13
20,X-Men: Days of Future Past,2014,7.9,132,"
Action, Adventure, Sci-Fi            ",PG-13
21,The Batman,2022,7.8,176,"
Action, Crime, Drama            ",PG-13
22,Ghostbusters,1984,7.8,105,"
Action, Comedy, Fantasy            ",PG
23,Captain America: Civil War,2016,7.8,147,"
Action, Adventure, Sci-Fi            ",PG-13
24,Captain America: The Winter Soldier,2014,7.8,136,"
Action, Adventure, Sci-Fi            ",PG-13
25,Big Hero 6,2014,7.8,102,"
Animation, Action, Adventure            ",PG
26,Batman: Mask of the Phantasm,1993,7.8,76,"
Animation, Action, Adventure            ",PG
27,Kingsman: The Secret Service,2014,7.7,129,"
Action, Adventure, Comedy            ",R
28,Deadpool 2,2018,7.7,119,"
Action, Adventure, Comedy            ",R
29,Birdman or (The Unexpected Virtue of Ignorance),2014,7.7,119,"
Comedy, Drama            ",R
30,X: First Class,2011,7.7,131,"
Action, Adventure, Sci-Fi            ",PG-13
31,The Lego Movie,2014,7.7,100,"
Animation, Action, Adventure            ",PG
32,Wreck-It Ralph,2012,7.7,101,"
Animation, Adventure, Comedy            ",PG
33,Kick-Ass,2010,7.6,117,"
Action, Comedy, Crime            ",R
34,Guardians of the Galaxy Vol. 2,2017,7.6,136,"
Action, Adventure, Comedy            ",PG-13
35,Watchmen,2009,7.6,162,"
Action, Drama, Mystery            ",R
36,RoboCop,1987,7.6,102,"
Action, Crime, Sci-Fi            ",R
37,Incredibles 2,2018,7.6,118,"
Animation, Action, Adventure            ",PG
38,Superman II: The Richard Donner Cut,1980,7.6,115,"
Action, Adventure, Romance            ",PG
39,Doctor Strange,2016,7.5,115,"
Action, Adventure, Fantasy            ",PG-13
40,Batman,1989,7.5,126,"
Action, Adventure            ",PG-13
41,The Crow,1994,7.5,102,"
Action, Crime, Drama            ",R
42,The Mark of Zorro,1940,7.5,94,"
Action, Adventure, Family            ",Approved
43,Spider-Man,2002,7.4,121,"
Action, Adventure, Sci-Fi            ",PG-13
44,Wonder Woman,2017,7.4,141,"
Action, Adventure, Fantasy            ",PG-13
45,Shang-Chi and the Legend of the Ten Rings,2021,7.4,132,"
Action, Adventure, Fantasy            ",PG-13
46,Spider-Man: Homecoming,2017,7.4,133,"
Action, Adventure, Sci-Fi            ",PG-13
47,Spider-Man: Far from Home,2019,7.4,129,"
Action, Adventure, Sci-Fi            ",PG-13
48,Superman,1978,7.4,143,"
Action, Adventure, Sci-Fi            ",PG
49,Spider-Man 2,2004,7.4,127,"
Action, Adventure, Sci-Fi            ",PG-13
50,X2: X-Men United,2003,7.4,134,"
Action, Adventure, Sci-Fi            ",PG-13
1,Saving Private Ryan,1998,8.6,169,"
Drama, War            ",R
2,Life Is Beautiful,1997,8.6,116,"
Comedy, Drama, Romance            ",PG-13
3,"Pretty Village, Pretty Flame",1996,8.6,115,"
Comedy, Drama, History            ",N/A
4,Apocalypse Now,1979,8.5,147,"
Drama, Mystery, War            ",R
5,The Pianist,2002,8.5,150,"
Biography, Drama, Music            ",R
6,Casablanca,1942,8.5,102,"
Drama, Romance, War            ",PG
7,Braveheart,1995,8.4,178,"
Biography, Drama, History            ",R
8,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964,8.4,95,"
Comedy, War            ",PG
9,Paths of Glory,1957,8.4,88,"
Drama, War            ",Approved
10,The Great Dictator,1940,8.4,125,"
Comedy, Drama, War            ",G
11,Inglourious Basterds,2009,8.3,153,"
Adventure, Drama, War            ",R
12,Full Metal Jacket,1987,8.3,116,"
Drama, War            ",R
13,Lawrence of Arabia,1962,8.3,218,"
Adventure, Biography, Drama            ",Approved
14,Judgment at Nuremberg,1961,8.3,179,"
Drama, War            ",Approved
15,Ayla: The Daughter of War,2017,8.3,125,"
Biography, Drama, History            ",N/A
16,1917,2019,8.2,119,"
Action, Drama, War            ",R
17,Gone with the Wind,1939,8.2,238,"
Drama, Romance, War            ",Passed
18,Downfall,2004,8.2,156,"
Biography, Drama, History            ",R
19,The Bridge on the River Kwai,1957,8.2,161,"
Adventure, Drama, War            ",PG
20,The Great Escape,1963,8.2,172,"
Adventure, Drama, History            ",Approved
21,To Be or Not to Be,1942,8.2,99,"
Comedy, Romance, War            ",Passed
22,Lion of the Desert,1980,8.2,173,"
Biography, Drama, History            ",PG
23,Hacksaw Ridge,2016,8.1,139,"
Biography, Drama, History            ",R
24,The Deer Hunter,1978,8.1,183,"
Drama, War            ",R
25,Platoon,1986,8.1,120,"
Drama, War            ",R
26,All Quiet on the Western Front,1930,8.1,152,"
Drama, War            ",Passed
27,Barry Lyndon,1975,8.1,185,"
Adventure, Drama, War            ",PG
28,The Best Years of Our Lives,1946,8.1,170,"
Drama, Romance, War            ",Approved
29,Hotel Rwanda,2004,8.1,121,"
Biography, Drama, History            ",PG-13
30,Underground,1995,8.1,167,"
Comedy, Drama, Fantasy            ",Not Rated
31,The General,1926,8.1,67,"
Action, Adventure, Comedy            ",Passed
32,The Message,1976,8.1,177,"
Biography, Drama, History            ",PG
33,The Battle of Algiers,1966,8.1,121,"
Drama, War            ",Not Rated
34,The Grand Illusion,1937,8.1,113,"
Drama, War            ",Not Rated
35,Army of Shadows,1969,8.1,145,"
Drama, War            ",Not Rated
36,The Imitation Game,2014,8,114,"
Biography, Drama, Thriller            ",PG-13
37,Stairway to Heaven,1946,8,104,"
Drama, Fantasy, Romance            ",PG
38,"Quo Vadis, Aida?",2020,8,101,"
Drama, History, War            ",N/A
39,Stalag 17,1953,8,120,"
Comedy, Drama, War            ",Not Rated
40,Persepolis,2007,8,96,"
Animation, Biography, Drama            ",PG-13
41,"Goodbye, Children",1987,8,104,"
Drama, War            ",PG
42,The Life and Death of Colonel Blimp,1943,8,163,"
Drama, Romance, War            ",Not Rated
43,Turtles Can Fly,2004,8,98,"
Drama, War            ",PG-13
44,Jojo Rabbit,2019,7.9,108,"
Comedy, Drama, War            ",PG-13
45,Spartacus,1960,7.9,197,"
Adventure, Biography, Drama            ",PG-13
46,Doctor Zhivago,1965,7.9,197,"
Drama, Romance, War            ",PG-13
47,Patton,1970,7.9,172,"
Biography, Drama, War            ",GP
48,Letters from Iwo Jima,2006,7.9,141,"
Action, Adventure, Drama            ",R
49,Battleship Potemkin,1925,7.9,66,"
Drama, History, Thriller            ",Not Rated
50,La Grande Vadrouille,1966,7.9,132,"
Adventure, Comedy, War            ",G
1,Se7en,1995,8.6,127,"
Crime, Drama, Mystery            ",R
2,The Green Mile,1999,8.6,189,"
Crime, Drama, Fantasy            ",R
3,Spirited Away,2001,8.6,125,"
Animation, Adventure, Family            ",PG
4,The Prestige,2006,8.5,130,"
Drama, Mystery, Sci-Fi            ",PG-13
5,Apocalypse Now,1979,8.5,147,"
Drama, Mystery, War            ",R
6,The Usual Suspects,1995,8.5,106,"
Crime, Drama, Mystery            ",R
7,Psycho,1960,8.5,109,"
Horror, Mystery, Thriller            ",R
8,Rear Window,1954,8.5,112,"
Mystery, Thriller            ",PG
9,Drishyam 2,2022,8.4,140,"
Crime, Drama, Mystery            ",N/A
10,Memento,2000,8.4,113,"
Mystery, Thriller            ",R
11,Coco,I) (2017,8.4,105,"
Animation, Adventure, Comedy            ",PG
12,Witness for the Prosecution,1957,8.4,116,"
Crime, Drama, Mystery            ",Approved
13,North by Northwest,1959,8.3,136,"
Action, Adventure, Mystery            ",Approved
14,Incendies,2010,8.3,131,"
Drama, Mystery            ",R
15,Vertigo,1958,8.3,128,"
Mystery, Romance, Thriller            ",PG
16,Citizen Kane,1941,8.3,119,"
Drama, Mystery            ",PG
17,Double Indemnity,1944,8.3,107,"
Crime, Drama, Film-Noir            ",Passed
18,Shutter Island,2010,8.2,138,"
Mystery, Thriller            ",R
19,The Father,I) (2020,8.2,97,"
Drama, Mystery            ",PG-13
20,The Sixth Sense,1999,8.2,107,"
Drama, Mystery, Thriller            ",PG-13
21,The Thing,1982,8.2,109,"
Horror, Mystery, Sci-Fi            ",R
22,L.A. Confidential,1997,8.2,138,"
Crime, Drama, Mystery            ",R
23,Chinatown,1974,8.2,130,"
Drama, Mystery, Thriller            ",R
24,Drishyam,2015,8.2,163,"
Crime, Drama, Mystery            ",Not Rated
25,Andhadhun,2018,8.2,139,"
Comedy, Crime, Music            ",Not Rated
26,It's Such a Beautiful Day,2012,8.2,62,"
Animation, Comedy, Drama            ",Not Rated
27,Prisoners,2013,8.1,153,"
Crime, Drama, Mystery            ",R
28,Harry Potter and the Deathly Hallows: Part 2,2011,8.1,130,"
Adventure, Family, Fantasy            ",PG-13
29,Gone Girl,2014,8.1,149,"
Drama, Mystery, Thriller            ",R
30,Memories of Murder,2003,8.1,132,"
Crime, Drama, Mystery            ",Not Rated
31,The Third Man,1949,8.1,93,"
Film-Noir, Mystery, Thriller            ",Approved
32,Rebecca,1940,8.1,130,"
Drama, Film-Noir, Mystery            ",Approved
33,Diabolique,1955,8.1,117,"
Crime, Drama, Horror            ",Not Rated
34,Blade Runner 2049,2017,8,164,"
Action, Drama, Mystery            ",R
35,Donnie Darko,2001,8,113,"
Drama, Mystery, Sci-Fi            ",R
36,Zootopia,2016,8,108,"
Animation, Adventure, Comedy            ",PG
37,12 Monkeys,1995,8,129,"
Mystery, Sci-Fi, Thriller            ",R
38,The Invisible Guest,2016,8,106,"
Crime, Drama, Mystery            ",TV-MA
39,The Bourne Ultimatum,2007,8,115,"
Action, Mystery, Thriller            ",PG-13
40,Chungking Express,1994,8,102,"
Comedy, Crime, Drama            ",PG-13
41,The Maltese Falcon,1941,8,100,"
Crime, Film-Noir, Mystery            ",Passed
42,Infernal Affairs,2002,8,101,"
Action, Crime, Drama            ",R
43,Anatomy of a Murder,1959,8,161,"
Drama, Mystery            ",Not Rated
44,Sleuth,1972,8,138,"
Mystery, Thriller            ",PG
45,Knives Out,2019,7.9,130,"
Comedy, Crime, Drama            ",PG-13
46,Harry Potter and the Prisoner of Azkaban,2004,7.9,142,"
Adventure, Family, Fantasy            ",PG
47,Mulholland Drive,2001,7.9,147,"
Drama, Mystery, Thriller            ",R
48,Arrival,II) (2016,7.9,116,"
Drama, Mystery, Sci-Fi            ",PG-13
49,In the Heat of the Night,1967,7.9,110,"
Drama, Mystery, Thriller            ",Approved
50,The Thin Man,1934,7.9,91,"
Comedy, Crime, Mystery            ",TV-PG
1,The Lord of the Rings: The Return of the King,2003,9,201,"
Action, Adventure, Drama            ",PG-13
2,The Lord of the Rings: The Fellowship of the Ring,2001,8.8,178,"
Action, Adventure, Drama            ",PG-13
3,The Lord of the Rings: The Two Towers,2002,8.8,179,"
Action, Adventure, Drama            ",PG-13
4,Star Wars: Episode V - The Empire Strikes Back,1980,8.7,124,"
Action, Adventure, Fantasy            ",PG
5,It's a Wonderful Life,1946,8.6,130,"
Drama, Family, Fantasy            ",PG
6,Star Wars,1977,8.6,121,"
Action, Adventure, Fantasy            ",PG
7,The Green Mile,1999,8.6,189,"
Crime, Drama, Fantasy            ",R
8,Spirited Away,2001,8.6,125,"
Animation, Adventure, Family            ",PG
9,Spider-Man: Into the Spider-Verse,2018,8.4,117,"
Animation, Action, Adventure            ",PG
10,Coco,I) (2017,8.4,105,"
Animation, Adventure, Comedy            ",PG
11,Star Wars: Episode VI - Return of the Jedi,1983,8.3,131,"
Action, Adventure, Fantasy            ",PG
12,Toy Story,1995,8.3,81,"
Animation, Adventure, Comedy            ",G
13,Toy Story 3,2010,8.3,103,"
Animation, Adventure, Comedy            ",G
14,Spider-Man: No Way Home,2021,8.2,148,"
Action, Adventure, Fantasy            ",PG-13
15,Inside Out,I) (2015,8.2,95,"
Animation, Adventure, Comedy            ",PG
16,Klaus,2019,8.2,96,"
Animation, Adventure, Comedy            ",PG
17,Monty Python and the Holy Grail,1975,8.2,91,"
Adventure, Comedy, Fantasy            ",PG
18,It's Such a Beautiful Day,2012,8.2,62,"
Animation, Comedy, Drama            ",Not Rated
19,Harry Potter and the Deathly Hallows: Part 2,2011,8.1,130,"
Adventure, Family, Fantasy            ",PG-13
20,Pirates of the Caribbean: The Curse of the Black Pearl,2003,8.1,143,"
Action, Adventure, Fantasy            ",PG-13
21,Ratatouille,2007,8.1,111,"
Animation, Adventure, Comedy            ",G
22,The Wizard of Oz,1939,8.1,102,"
Adventure, Family, Fantasy            ",PG
23,Groundhog Day,1993,8.1,101,"
Comedy, Drama, Fantasy            ",PG
24,"Monsters, Inc.",2001,8.1,92,"
Animation, Adventure, Comedy            ",G
25,How to Train Your Dragon,2010,8.1,98,"
Animation, Action, Adventure            ",PG
26,A Christmas Carol,1951,8.1,86,"
Drama, Family, Fantasy            ",TV-PG
27,Underground,1995,8.1,167,"
Comedy, Drama, Fantasy            ",Not Rated
28,Time of the Gypsies,1988,8.1,142,"
Comedy, Crime, Drama            ",R
29,Faust,1926,8.1,107,"
Drama, Fantasy, Horror            ",Not Rated
30,OMG: Oh My God!,2012,8.1,125,"
Comedy, Drama, Fantasy            ",Not Rated
31,Everything Everywhere All at Once,2022,8,139,"
Action, Adventure, Comedy            ",R
32,The Princess Bride,1987,8,98,"
Adventure, Family, Fantasy            ",PG
33,Zack Snyder's Justice League,2021,8,242,"
Action, Adventure, Fantasy            ",R
34,Beauty and the Beast,1991,8,84,"
Animation, Family, Fantasy            ",G
35,Aladdin,1992,8,90,"
Animation, Adventure, Comedy            ",G
36,Soul,2020,8,100,"
Animation, Adventure, Comedy            ",PG
37,Big Fish,2003,8,125,"
Adventure, Drama, Fantasy            ",PG-13
38,Wings of Desire,1987,8,128,"
Drama, Fantasy, Romance            ",PG-13
39,Pink Floyd: The Wall,1982,8,95,"
Drama, Fantasy, Music            ",R
40,Wolfwalkers,2020,8,103,"
Animation, Action, Adventure            ",PG
41,Stairway to Heaven,1946,8,104,"
Drama, Fantasy, Romance            ",PG
42,Song of the Sea,2014,8,93,"
Animation, Adventure, Drama            ",PG
43,Avatar: The Way of Water,2022,7.9,192,"
Action, Adventure, Fantasy            ",PG-13
44,Avatar,2009,7.9,162,"
Action, Adventure, Fantasy            ",PG-13
45,Harry Potter and the Prisoner of Azkaban,2004,7.9,142,"
Adventure, Family, Fantasy            ",PG
46,Thor: Ragnarok,2017,7.9,130,"
Action, Adventure, Comedy            ",PG-13
47,Shrek,2001,7.9,90,"
Animation, Adventure, Comedy            ",PG
48,Edward Scissorhands,1990,7.9,105,"
Drama, Fantasy, Romance            ",PG-13
49,The Nightmare Before Christmas,1993,7.9,76,"
Animation, Family, Fantasy            ",PG
50,Life of Pi,2012,7.9,127,"
Adventure, Drama, Fantasy            ",PG
1,Dangal,2016,8.3,161,"
Action, Biography, Drama            ",Not Rated
2,Warrior,2011,8.2,140,"
Action, Drama, Sport            ",PG-13
3,Raging Bull,1980,8.2,129,"
Biography, Drama, Sport            ",R
4,Jo Jeeta Wohi Sikandar,1992,8.2,174,"
Comedy, Drama, Romance            ",Not Rated
5,Pocket Hercules: Naim Süleymanoglu,2019,8.2,141,"
Biography, Drama, Sport            ",N/A
6,Rocky,1976,8.1,120,"
Drama, Sport            ",PG
7,Ford v Ferrari,2019,8.1,152,"
Action, Biography, Drama            ",PG-13
8,Rush,I) (2013,8.1,123,"
Action, Biography, Drama            ",R
9,Million Dollar Baby,2004,8.1,132,"
Drama, Sport            ",PG-13
10,Lagaan: Once Upon a Time in India,2001,8.1,224,"
Drama, Musical, Sport            ",PG
11,The Hustler,1961,8,134,"
Drama, Sport            ",Not Rated
12,Cinderella Man,2005,8,144,"
Biography, Drama, Romance            ",PG-13
13,The Wrestler,2008,7.9,109,"
Drama, Sport            ",R
14,Night and the City,1950,7.9,96,"
Crime, Film-Noir, Mystery            ",Not Rated
15,The Fighter,I) (2010,7.8,116,"
Action, Biography, Drama            ",R
16,Remember the Titans,2000,7.8,113,"
Biography, Drama, Sport            ",PG
17,The Sandlot,1993,7.8,101,"
Comedy, Drama, Family            ",PG
18,The World's Fastest Indian,2005,7.8,127,"
Biography, Drama, Sport            ",PG-13
19,Breaking Away,1979,7.7,101,"
Comedy, Drama, Sport            ",PG
